1144,"[4.1777635727478, 2.893829167167803, 1.799240757225213, 0.9311392329468143, 0.3289581776264079, 0.02787938217813498, 0.06916969581548421, 0.4861202390659091, 1.314066844274541, 2.5844405071871575, 4.3250326646215225]"
1145,"[4.177792344113776, 2.8938530893772216, 1.799259535170118, 0.9311526173909952, 0.32896593684999226, 0.027881294793188998, 0.06916555753042093, 0.4861098808288588, 1.3140500714415713, 2.5844171276142984, 4.325002513305111]"
1146,"[4.177796137390206, 2.8938566513266237, 1.7992628002331863, 0.9311554325624622, 0.3289682775282466, 0.02788311455292386, 0.06916694263987692, 0.4861108309317656, 1.3140505487381247, 2.584417087200383, 4.325002034568258]"
1147,"[4.177773796238454, 2.8938377761548275, 1.7992476385288478, 0.9311442655732897, 0.32896128047329204, 0.027880472411708487, 0.06916873130312617, 0.48611716540972927, 1.3140615890696057, 2.58443299642386, 4.32502286639762]"
1148,"[4.177777093617623, 2.89384037045585, 1.7992495122075851, 0.9311454358852367, 0.3289617205997433, 0.027880160896479458, 0.0691676020763113, 0.48611519207548565, 1.3140587537501232, 2.584429287014587, 4.325018228519713]"
1149,"[4.177803440829449, 2.893862557956196, 1.7992672534426108, 0.9311584206252769, 0.3289697413218064, 0.027883002280766133, 0.06916515444929991, 0.48610731600577817, 1.3140452626459551, 2.5844099923171107, 4.324993049100795]"
1150,"[4.177799036774331, 2.893858848957536, 1.7992642862077588, 0.9311562466434896, 0.328968394935185, 0.02788251991062513, 0.06916555468005543, 0.486108621967088, 1.3140475055264351, 2.5844132031300764, 4.324997241152364]"
1151,"[4.17779289263893, 2.893853520898406, 1.7992598467722671, 0.9311528119592579, 0.32896600992248176, 0.027881242802867405, 0.0691653694729414, 0.4861095523107053, 1.314049599490343, 2.5844165102188823, 4.325001741407417]"
1152,"[4.177797371245274, 2.8938571994375653, 1.7992626769550135, 0.9311547663962761, 0.32896705037935475, 0.02788133858232268, 0.06916447762288626, 0.48610764336440954, 1.3140466444639527, 2.5844124791033054, 4.324996596440406]"
1153,"[4.177817747507464, 2.893874451114485, 1.7992765792392862, 0.931165053170298, 0.3289735633041915, 0.027883906236581296, 0.06916304008397672, 0.4861020981541727, 1.3140368445436892, 2.584398275428624, 4.324977949645518]"
1154,"[4.177828277032439, 2.893883134230066, 1.7992833121897822, 0.9311697657183301, 0.32897616947528663, 0.027884328197060524, 0.06916118327281566, 0.48609789678540216, 1.3140302295163908, 2.5843891796772476, 4.3249662949194745]"
1155,"[4.177829512537524, 2.893883684032074, 1.7992831906456344, 0.931169101330741, 0.3289749441513612, 0.02788255409975053, 0.06915872017951613, 0.48609471119352216, 1.3140263272710593, 2.584384573663717, 4.3249608589314]"
1156,"[4.177781723842077, 2.8938440849340834, 1.7992522673763158, 0.9311472297475978, 0.3289625124975928, 0.027879922646543313, 0.0691662645237699, 0.48611272006860223, 1.3140551199682973, 2.5844244649305597, 4.325012157205022]"
1157,"[4.177839429609817, 2.8938922184244023, 1.7992902197503517, 0.9311744533944584, 0.3289785429400945, 0.027884311775828927, 0.06915864703457188, 0.48609276421497366, 1.3140224307467996, 2.5843786466373966, 4.324952915846078]"
1158,"[4.177832422451279, 2.893886134181194, 1.7992851477920049, 0.9311705307204922, 0.32897582240253026, 0.027882858004179695, 0.06915843796102786, 0.4860938272166152, 1.3140248209259955, 2.584382423451008, 4.324958055551461]"
1159,"[4.177815522727549, 2.893872117591844, 1.7992741874941147, 0.9311627635850578, 0.3289713856385379, 0.0278818794387293, 0.06916104671917024, 0.4861001247551009, 1.3140349205457076, 2.5843964372347052, 4.324976089411905]"
1160,"[4.177804369578172, 2.893863032825508, 1.7992672793615456, 0.9311580753369298, 0.3289690116017302, 0.027881895287961117, 0.06916358238541424, 0.4861052567535296, 1.314042718743299, 2.584406969702557, 4.324989467913301]"
1161,"[4.1778483122172805, 2.893899605908226, 1.7992960171139547, 0.9311785817592678, 0.328980929729593, 0.027884889871429314, 0.06915735489976534, 0.48608954925337217, 1.3140172327859336, 2.584371404654858, 4.324943578773504]"
1162,"[4.177855690079706, 2.893905482265147, 1.7993003337888391, 0.9311813511414623, 0.328982088818229, 0.027884392610019907, 0.06915507708148222, 0.48608543373456975, 1.3140112373534274, 2.5843634926990973, 4.3249336440547514]"
1163,"[4.17780954990785, 2.8938671801722, 1.7992703472349003, 0.9311600646125895, 0.3289698771491681, 0.027881605344842374, 0.0691620567831727, 0.4861024559392646, 1.314038612414343, 2.5844015293120752, 4.3249826234683075]"
1164,"[4.177842736540636, 2.8938950643067036, 1.7992925637069166, 0.9311762381657305, 0.32897974310774736, 0.02788489805262347, 0.0691586228447858, 0.4860921152159812, 1.3140211316947872, 2.584376670541273, 4.3249502675159075]"
1165,"[4.177871491095068, 2.893918634427912, 1.7993106697859733, 0.9311887283459245, 0.3289863789571021, 0.027885475004257806, 0.06915284462620275, 0.4860797937690874, 1.314002082532907, 2.584350714972809, 4.324917155634072]"
1166,"[4.177840439443555, 2.893892763203779, 1.7992903106863094, 0.9311741694957069, 0.3289778724279832, 0.02788325857331345, 0.06915712148737567, 0.4860907448411996, 1.3140199195219822, 2.584375651959389, 4.324949359129359]"
1167,"[4.177846971100109, 2.893898384212093, 1.7992949330239492, 0.9311776773922006, 0.3289802136131752, 0.02788437772274891, 0.06915702731700948, 0.4860894080394282, 1.314017290174845, 2.584371673635166, 4.324944040180611]"
1168,"[4.177890599057236, 2.893934632447917, 1.7993233496716525, 0.9311978902090667, 0.32899186910466643, 0.027887143468004, 0.06915058772345105, 0.48607350449514136, 1.3139916282975392, 2.5843359607328558, 4.324898018409451]"
1169,"[4.177866537036737, 2.893914492703852, 1.7993073900325138, 0.9311863591814274, 0.3289849591978506, 0.027885044652582416, 0.06915343328234135, 0.48608142896524675, 1.3140047984413497, 2.584354544627768, 4.3249221214077105]"
1170,"[4.177877068989782, 2.8939231779736594, 1.7993141248494795, 0.9311910732939181, 0.3289875666190977, 0.027885467534928977, 0.0691515770532881, 0.4860772278297917, 1.3139981832873289, 2.5843454483798256, 4.324910465807302]"
1171,"[4.177902698246812, 2.8939445449255503, 1.799330956630537, 0.9312031287763786, 0.328994638453478, 0.027887358275521853, 0.06914812225273564, 0.48606827912899464, 1.3139835655609275, 2.5843249850506242, 4.324884023068349]"
1172,"[4.177916535146611, 2.893956074367437, 1.7993400339816026, 0.9312096265396876, 0.3289984452362306, 0.02788836695680029, 0.06914624169579318, 0.48606342920523643, 1.3139756519256218, 2.5843139136471285, 4.32486972045614]"
1173,"[4.177901589734744, 2.893943428939482, 1.7993298623615064, 0.9312021249976451, 0.32899373271302756, 0.027886565566440855, 0.06914739511248436, 0.48606761430945383, 1.3139829763953939, 2.5843244904674725, 4.324883582010765]"
1174,"[4.177912680010644, 2.8939527972839585, 1.7993373787428968, 0.9312076475201607, 0.3289971723160962, 0.02788783299033529, 0.06914645426306675, 0.4860644070423903, 1.3139774232488706, 2.5843165074586762, 4.324873141004012]"
1175,"[4.177911823015081, 2.8939522894309238, 1.7993372135353916, 0.9312077713292851, 0.3289975944862769, 0.02788855210059215, 0.0691475337555499, 0.48606586270634244, 1.3139792547623441, 2.584318709897189, 4.3248757697804345]"
1176,"[4.177896408493064, 2.8939392806807884, 1.799326793576151, 0.9312001348099843, 0.3289928662535887, 0.027886854597558595, 0.06914891980272489, 0.4860704142117178, 1.313987081812349, 2.584329929945953, 4.3248904255437575]"
1177,"[4.177931698210119, 2.893968475042535, 1.7993495249373141, 0.9312161355291271, 0.32900184561628426, 0.02788855269849245, 0.06914304907388022, 0.48605675727436454, 1.3139654042546058, 2.584299996634697, 4.3248519949168065]"
1178,"[4.177918974642157, 2.8939581602012114, 1.799341742126379, 0.9312109206363144, 0.3289993078227243, 0.02788877516997459, 0.06914619291936744, 0.4860629128416433, 1.3139746497863491, 2.5843124087129485, 4.324867713769035]"
1179,"[4.17792258820731, 2.893961080812082, 1.7993439383298184, 0.9312123859291568, 0.3290000119146015, 0.027888693773688265, 0.06914527703079176, 0.4860611367300737, 1.3139719915119874, 2.5843088482287597, 4.324863209536738]"
1180,"[4.177926427407746, 2.8939640067244143, 1.7993459226626976, 0.9312134716892908, 0.32900016251146946, 0.027887893176021628, 0.0691434256796864, 0.48605819688454915, 1.3139679451146646, 2.584303679731152, 4.3248568297892165]"
1181,"[4.177938696665017, 2.8939743085524783, 1.7993541274658469, 0.9312194445917814, 0.32900380696066034, 0.02788910952613149, 0.06914215395840881, 0.48605437078548525, 1.3139614786559528, 2.5842944873559492, 4.324844866511702]"
1182,"[4.177936820328087, 2.89397300442386, 1.7993534011725871, 0.9312192380129349, 0.32900413982072296, 0.027889984314177104, 0.06914365427875613, 0.48605652185744197, 1.3139642855496192, 2.584297951636873, 4.324849062990889]"
1183,"[4.1779441194835005, 2.89397881324872, 1.7993576552084523, 0.9312219483835379, 0.3290052420793982, 0.02788943564048214, 0.06914133232178753, 0.4860523688381691, 1.3139582598172785, 2.5842900141225704, 4.3248391061793665]"
1184,"[4.177945292335046, 2.893979647122648, 1.7993581426946619, 0.9312221193538842, 0.329005083719588, 0.02788894654243728, 0.06914046611121279, 0.48605111039234516, 1.313956605397744, 2.5842879607126674, 4.324836611208307]"
1185,"[4.177944757771354, 2.8939795650723865, 1.7993585005858745, 0.9312228169345603, 0.32900613217421726, 0.027890332629027546, 0.06914229282442069, 0.4860534011395582, 1.3139593530037736, 2.584291153744714, 4.324840343634019]"
1186,"[4.177951280946282, 2.893984935610496, 1.7993626537997192, 0.9312257115703335, 0.32900771456318184, 0.027890555279738192, 0.06914109496072439, 0.4860507413980193, 1.3139551888380139, 2.584285443610897, 4.324833036697321]"
1187,"[4.177963614575023, 2.893994955358412, 1.7993702518520396, 0.9312308516964287, 0.32901029494410383, 0.02789048985471383, 0.06913822992061242, 0.48604499206558216, 1.3139464788262256, 2.5842737032746306, 4.324818137423154]"
1188,"[4.177943100386131, 2.893978017217134, 1.7993570943666954, 0.9312216182395651, 0.3290051530132781, 0.027889591562268848, 0.06914175339364964, 0.4860530644901717, 1.3139592354414693, 2.5842912762089796, 4.324840674126129]"
1189,"[4.177962128271315, 2.8939939464172033, 1.7993697104113962, 0.9312307199783013, 0.32901058531080585, 0.0278912076903032, 0.06913945152958603, 0.48604673699669887, 1.3139487502939384, 2.5842764959075706, 4.32482151441828]"
1190,"[4.177989090803883, 2.894016285193966, 1.79938715771465, 0.931243067078522, 0.3290176149304207, 0.027892714497571188, 0.0691352209847789, 0.4860366068846129, 1.3139325406211737, 2.5842540319949294, 4.3247926224345035]"
1191,"[4.177970453125923, 2.8940006513963548, 1.7993747267805724, 0.9312340405030833, 0.3290121404884802, 0.027890941814353146, 0.06913724458514128, 0.48604252873670306, 1.3139424908955726, 2.584268141255883, 4.32481096332205]"
1192,"[4.177951588114622, 2.89398501091412, 1.7993625066646066, 0.931225392754489, 0.3290072191963607, 0.027889888363936566, 0.06914020406961396, 0.4860496151449062, 1.3139538305284926, 2.584283860190367, 4.324831181818958]"
1193,"[4.177988614005832, 2.894015820977896, 1.7993867074434837, 0.9312426519971733, 0.3290172356348479, 0.027892380308766347, 0.06913491856443707, 0.48603633430862864, 1.3139323030907808, 2.5842538325464157, 4.324792445687266]"
1194,"[4.177995137694754, 2.8940211919889505, 1.799390861087316, 0.9312455470183614, 0.329018818362858, 0.027892603250197757, 0.06913372094106161, 0.48603367475562553, 1.313928139060193, 2.584248122493063, 4.324785138774802]"
1195,"[4.177982794560302, 2.894010920979538, 1.7993827933647082, 0.9312397933424919, 0.3290154791645919, 0.027891772435340627, 0.06913548283604638, 0.48603810199350544, 1.3139353154052429, 2.5842581324867546, 4.324798051849608]"
1196,"[4.178021866884156, 2.8940434245914286, 1.7994083183931329, 0.9312579936557974, 0.3290260380463611, 0.027894391386006693, 0.0691298910616498, 0.4860240697058287, 1.3139125777586034, 2.584226424330455, 4.32475715182009]"
1197,"[4.178004495600197, 2.894029042503664, 1.7993971078676207, 0.9312500899566385, 0.3290215843007239, 0.02789351576400716, 0.0691327318461605, 0.48603073339014924, 1.3139231800632634, 2.584241081817131, 4.324775980741589]"
1198,"[4.177997650911468, 2.8940232468070093, 1.7993924319115293, 0.9312466216037731, 0.32901937536746384, 0.02789262554883156, 0.069133181561241, 0.4860325567717438, 1.3139264264997454, 2.5842457993508496, 4.324782181644634]"
1199,"[4.178025479077236, 2.8940463441451194, 1.7994105138701078, 0.9312594585687589, 0.3290267421190331, 0.02789431034712463, 0.06912897592063783, 0.48602229474240016, 1.313909921045785, 2.5842228658323596, 4.324752650007914]"
1200,"[4.1780031554450225, 2.894027821728479, 1.799396024655605, 0.9312491864229886, 0.32902086897135424, 0.027893004354050115, 0.0691324049517281, 0.48603059281274363, 1.313923238035349, 2.584241351325906, 4.3247764426209345]"
1201,"[4.177994118521387, 2.894020395881366, 1.7993903001695601, 0.9312452167983896, 0.3290187292207391, 0.02789275909598566, 0.06913414193692494, 0.4860343703316293, 1.3139291146083851, 2.584249384503473, 4.324786706645567]"
1202,"[4.178034362220702, 2.8940537321649447, 1.7994163117697128, 0.9312635874695702, 0.3290291294445334, 0.02789488897872681, 0.06912768432183308, 0.48601908031680047, 1.313904723620921, 2.584215624385823, 4.324743313471342]"
1203,"[4.178031928874991, 2.894051746001889, 1.799414804664502, 0.9312625729311613, 0.3290286302589305, 0.027894919033095957, 0.06912826873065665, 0.48602023663968513, 1.3139064672663714, 2.5842179738170388, 4.324746293368514]"
1204,"[4.1779977308604686, 2.8940233155400095, 1.7993924957085294, 0.9312466817287732, 0.32901943326446387, 0.027892677979831568, 0.06913322666824101, 0.4860325951887438, 1.3139264576627454, 2.5842458257178498, 4.324782204489634]"
1205,"[4.178021550094102, 2.894043097951355, 1.7994079958259632, 0.9312576989344453, 0.32902577465478505, 0.027894162169198496, 0.06912967896530461, 0.48602387407384123, 1.3139124026642068, 2.5842262777259384, 4.324757020872848]"
1206,"[4.178045136120565, 2.894062774242315, 1.7994235059139423, 0.9312688155561704, 0.32903230589509336, 0.027895927376555628, 0.06912653151641296, 0.48601567750630703, 1.313898995415195, 2.5842074947529965, 4.324732741441605]"
1207,"[4.178014082941058, 2.8940369014901877, 1.7994031452862833, 0.9312542551779577, 0.3290237978379794, 0.0278937094176163, 0.0691308068495909, 0.4860266270504244, 1.313916830876275, 2.584232430211581, 4.324764943408897]"
1208,"[4.178008578393501, 2.8940323265547163, 1.7993995525282067, 0.9312516903447411, 0.329022304220088, 0.027893330598396684, 0.06913158344510273, 0.4860285909954234, 1.3139200193266705, 2.584236878222524, 4.324770682418595]"
1209,"[4.178042774887943, 2.894060755770358, 1.7994218605256986, 0.9312675808906595, 0.3290315008723916, 0.02789557163778268, 0.0691266258333995, 0.4860162331210383, 1.3139000299650079, 2.5842090277262675, 4.324734773079829]"
1210,"[4.178044270545367, 2.894062015821067, 1.7994228714846336, 0.9312683260065655, 0.3290319691710378, 0.027895749890079015, 0.06912650721755732, 0.486015810132483, 1.3138992920120371, 2.5842079652839063, 4.324733382132067]"
1211,"[4.178020056094758, 2.8940418392848826, 1.7994069859635073, 0.9312569546130076, 0.32902530683630044, 0.027893984068779062, 0.06912979739326418, 0.4860242965257215, 1.3139131397204644, 2.5842273389017434, 4.324758410176254]"
1212,"[4.17802948800537, 2.894049659067884, 1.7994130957072527, 0.9312612783240727, 0.3290277674762814, 0.02789451095205094, 0.06912831797897119, 0.4860207538239594, 1.3139074705863634, 2.5842194803017815, 4.32474830198398]"
1213,"[4.1780585767833065, 2.8940739088131253, 1.7994321974028349, 0.931274958975124, 0.32903579189126675, 0.027896654912022742, 0.06912439425812221, 0.48601059403555813, 1.3138908760244896, 2.5841962508799816, 4.32471828553915]"
1214,"[4.178047180541132, 2.8940644660521975, 1.7994248287130148, 0.9312697554783274, 0.3290328475042176, 0.027896053876518858, 0.06912622508107974, 0.48601492623758674, 1.3138977857489842, 2.5842058151532075, 4.324730578834138]"
1215,"[4.178021075388126, 2.8940426355124678, 1.7994075470012636, 0.9312572849529799, 0.32902539609841996, 0.027893828342991814, 0.06912937651740152, 0.48602360106971826, 1.313912164292273, 2.5842260770113334, 4.32475684242549]"
1216,"[4.17804512892893, 2.8940625250621017, 1.799423038080138, 0.9312682035854405, 0.3290315483888567, 0.027895032167821635, 0.06912542911307365, 0.48601435585653036, 1.313897461886563, 2.584205764233393, 4.324730754743643]"
1217,"[4.178074137795871, 2.8940867061123474, 1.7994420760167251, 0.9312818241494966, 0.32903951494484673, 0.027897123734798086, 0.06912146032322931, 0.48600415768913374, 1.3138808361996943, 2.5841825084825976, 4.324700715491819]"
1218,"[4.178055118254401, 2.894071027011775, 1.7994299284803112, 0.9312733347985339, 0.3290348403026625, 0.027896402684644644, 0.06912486417041958, 0.4860118061151632, 1.3138928538519627, 2.58419901796458, 4.3247218602370285]"
1219,"[4.17804693952433, 2.8940641101746496, 1.7994243703157655, 0.9312692424342324, 0.3290322794049194, 0.027895439291051222, 0.06912552258746123, 0.48601412884263967, 1.3138968997307041, 2.5842048494681062, 4.324729496193481]"
1220,"[4.178079246146376, 2.894090886175699, 1.799445282868628, 0.9312840345497848, 0.32904068764121647, 0.027897221224939137, 0.06912042679270203, 0.48600195991169176, 1.3138774416550831, 2.584177887608612, 4.324694822742123]"
1221,"[4.178066353858774, 2.8940801830171083, 1.7994369029158772, 0.9312780856776588, 0.329037274742467, 0.027896441772409658, 0.0691223761171724, 0.4860067150397313, 1.3138850893233678, 2.5841885143697256, 4.324708507086628]"
1222,"[4.17804002087043, 2.894058345249706, 1.7994198314362322, 0.9312659933485772, 0.32903037580954236, 0.027894934746411335, 0.06912646266193179, 0.48601655360051815, 1.3139008563443562, 2.584210384965853, 4.324736647295585]"
1223,"[4.178074371909044, 2.894086813056638, 1.7994420667841682, 0.9312817253822875, 0.3290393256509647, 0.027896843176263494, 0.06912106042784034, 0.486003633396851, 1.3138801885985254, 2.5841817435025707, 4.324699811232761]"
1224,"[4.178059985680099, 2.8940748512895755, 1.7994326770269617, 0.9312750322467241, 0.329035444991731, 0.02789588568131499, 0.0691231282382707, 0.48600881103477117, 1.3138885733810681, 2.5841934314974897, 4.324714884938673]"
1225,"[4.1780577872613645, 2.8940731213933586, 1.7994314273394445, 0.931274251254202, 0.3290351505645452, 0.027896092113618084, 0.0691238795683247, 0.48601012485332107, 1.3138904615986304, 2.5841959021767815, 4.324717974326444]"
1226,"[4.178071154114937, 2.894084286850833, 1.7994402559768912, 0.9312806139677898, 0.3290389418796562, 0.02789720525235067, 0.06912223255175387, 0.4860056425894008, 1.313883052162276, 2.5841854759902683, 4.324704468289293]"
1227,"[4.178070282973908, 2.894083429342873, 1.7994394210920226, 0.9312798454439731, 0.3290382423387158, 0.027896590082336532, 0.06912167320450632, 0.4860051358402911, 1.3138826078369468, 2.5841851026081484, 4.324704136353694]"
1228,"[4.178050077471434, 2.8940665677494524, 1.799426117428041, 0.9312702938257286, 0.32903260538122625, 0.027895024885962523, 0.0691243054585462, 0.4860120813350883, 1.3138940051059516, 2.584201090715407, 4.324724816393948]"
1229,"[4.178069814029764, 2.894083066186698, 1.7994391729188832, 0.9312797106327203, 0.32903822679523625, 0.027896694135668056, 0.0691219060009958, 0.4860055024074546, 1.3138831105831852, 2.584185746002574, 4.324704930728398]"
1230,"[4.17809158798675, 2.894101156164876, 1.7994533498587582, 0.9312897877951876, 0.3290440267233225, 0.02789805225192091, 0.06911866544960141, 0.4859975335744885, 1.3138702665707476, 2.584167879245477, 4.324681911675675]"
1231,"[4.1780796407893455, 2.8940912797675815, 1.7994456677823218, 0.9312843882922447, 0.32904100818657617, 0.02789750250614037, 0.06912068401959967, 0.48600219438480924, 1.3138776487500117, 2.584178061842211, 4.324694978230475]"
1232,"[4.178063840470062, 2.894078128027051, 1.7994353319196656, 0.9312770109202492, 0.32903671756586333, 0.027896419301778042, 0.06912291532499519, 0.48600783285161525, 1.3138868017118175, 2.584190837339941, 4.324711464044799]"
1233,"[4.178090334794209, 2.894100253165952, 1.7994527981835522, 0.9312895563078453, 0.3290441267941366, 0.02789848852696964, 0.06911948616118001, 0.48599875321131625, 1.3138718894352859, 2.5841699058963847, 4.324684383409738]"
1234,"[4.178088296181469, 2.8940986606847794, 1.7994516760820365, 0.9312888956018974, 0.3290439482438946, 0.027898799952541214, 0.06912032788690242, 0.4860001440973196, 1.3138738402656658, 2.584172429651201, 4.324687518885264]"
1235,"[4.178081451486743, 2.8940928649821265, 1.7994470001199472, 0.931285427243034, 0.3290417393046363, 0.027897909731367448, 0.06912077759598473, 0.4860019674729161, 1.3138770866961498, 2.584177147178922, 4.324693719782311]"
1236,"[4.178107786403172, 2.8941147044037696, 1.799464072966075, 0.9312975206365873, 0.3290486389877263, 0.027899417179246416, 0.06911669113334644, 0.485992128645458, 1.313861319048452, 2.584155275586242, 4.324665578199002]"
1237,"[4.178090334794209, 2.894100253165952, 1.7994527981835522, 0.9312895563078453, 0.3290441267941366, 0.02789848852696964, 0.06911948616118001, 0.48599875321131625, 1.3138718894352859, 2.5841699058963847, 4.324684383409738]"
1238,"[4.178110071848536, 2.8941167520991953, 1.7994658541703918, 0.9312989736108345, 0.3290497487041439, 0.027900158272672514, 0.06911708719962695, 0.48599217477968, 1.3138609954085168, 2.58415456167955, 4.324664498240187]"
1239,"[4.178111324857075, 2.8941176549141177, 1.799466405661596, 0.931299204914175, 0.329049648449328, 0.027899721813621915, 0.06911626630404648, 0.4859909549588503, 1.3138593723599767, 2.5841525348446406, 4.324662026322122]"
1240,"[4.178106444975918, 2.8941134826303494, 1.7994629890435814, 0.9312966166944707, 0.3290479235641962, 0.027898906003413694, 0.06911636481279787, 0.48599198899072865, 1.313861378303252, 2.5841555467475747, 4.324666042108704]"
1241,"[4.178112586829338, 2.8941188084074976, 1.799467426197091, 0.9313000490967206, 0.3290503062949177, 0.027900180829189616, 0.06911654773793012, 0.4859910563651297, 1.3138592820573625, 2.5841522373767867, 4.324661539571668]"
1242,"[4.17814718111884, 2.8941476340522203, 1.7994901216147614, 0.9313162955449997, 0.32905982529180566, 0.027902704572392113, 0.06911184838558036, 0.48597893359574035, 1.3138395000091045, 2.5841245609080556, 4.324625785081152]"
1243,"[4.178131760722974, 2.894134525948403, 1.7994795009759483, 0.931308379872047, 0.3290547341091621, 0.027900569301075293, 0.06911269935001765, 0.48598284574326917, 1.313846586207741, 2.5841349371692997, 4.324639468400155]"
1244,"[4.178103931527209, 2.894111427580295, 1.7994614179873722, 0.9312955418770634, 0.3290473663275949, 0.02789888347278435, 0.06911690396062295, 0.48599310674261487, 1.3138630906317037, 2.5841578696577923, 4.324668999006876]"
1245,"[4.1781433257748715, 2.8941443568017884, 1.7994874662520597, 0.931314316446049, 0.32905855233861714, 0.02790217062119755, 0.06911206101852428, 0.48597991155034964, 1.3138412715031729, 2.5841271549451292, 4.32462920591078]"
1246,"[4.1781458391655715, 2.8941464117938343, 1.7994890372502599, 0.9313153912054478, 0.32905910951720974, 0.027902193093818223, 0.06911152181269055, 0.48597879374045483, 1.3138395591167122, 2.5841248319769035, 4.324626248954599]"
1247,"[4.178121852346309, 2.8941262422402803, 1.7994729412090276, 0.9313036412830517, 0.3290518943306576, 0.027899708337723008, 0.06911387640229333, 0.48598611587558643, 1.313852017764625, 2.5841425962192166, 4.32464939968743]"
1248,"[4.178140336092105, 2.8941418380586086, 1.7994854454046707, 0.9313128269827073, 0.3290576161954881, 0.027901814242483707, 0.06911229803632796, 0.4859807569647871, 1.313842746486403, 2.5841292785372976, 4.32463198613595]"
1249,"[4.178177444048307, 2.894172718971375, 1.7995097120965384, 0.9313301484663825, 0.3290676926469661, 0.027904360734304315, 0.0691070597541419, 0.48596751666150034, 1.313821252327682, 2.5840992793763378, 4.324593274965249]"
1250,"[4.178168868511178, 2.8941654066931717, 1.7995037674998189, 0.9313257011877245, 0.32906481039264257, 0.027903115624898302, 0.069107460899834, 0.4859696052719848, 1.3138250918810226, 2.5841049378403422, 4.3246007570614555]"
1251,"[4.178151497999312, 2.894151025062607, 1.7994925571007914, 0.9313177972684669, 0.32906035606623074, 0.027902239045514792, 0.06911030033680128, 0.4859762672081845, 1.3138356920241596, 2.5841195927409455, 4.324619582962853]"
1252,"[4.178140810996072, 2.8941423006544387, 1.7994858943433543, 0.9313132410335844, 0.3290579947748954, 0.02790214804340787, 0.06911260040854862, 0.4859810298414424, 1.3138429846775053, 2.5841294790163634, 4.32463216429154]"
1253,"[4.17818506729361, 2.8941789552980755, 1.7995144909731464, 0.9313334343951348, 0.32906942302305686, 0.027904480918234307, 0.06910548694958954, 0.4859642007089649, 1.3138161447247376, 2.584092334547117, 4.3245844239507925]"
1254,"[4.1781777520686445, 2.8941727951269978, 1.7995095658134246, 0.9313298305025368, 0.3290671981321438, 0.02790369467050146, 0.06910616971503022, 0.4859663912603861, 1.3138198948701596, 2.5840976968078064, 4.3245914209388845]"
1255,"[4.178176652712274, 2.894171930052411, 1.7995089408646665, 0.9313294399235624, 0.32906705085902227, 0.02790379785128675, 0.06910654536989093, 0.4859670481853873, 1.313820839021349, 2.584098932217214, 4.3245929657306466]"
1256,"[4.178172328786178, 2.894168289966772, 1.799506037606835, 0.9313273262467961, 0.3290657625494218, 0.02790336809216665, 0.06910699088766736, 0.48596839274371806, 1.31382311324485, 2.584102169577201, 4.324597180807236]"
1257,"[4.178229886213746, 2.894216391028752, 1.7995440687504218, 0.9313547144812875, 0.329082045831858, 0.027908095811714603, 0.0690998239511861, 0.48594900509791505, 1.3137911082326996, 2.5840571480215364, 4.324538871886592]"
1258,"[4.178098660782816, 2.894106959320154, 1.799457815770736, 0.9312928780952076, 0.32904568328076067, 0.027898224008294063, 0.06911728062440965, 0.48599454641078, 1.3138656315497435, 2.5841615528122275, 4.324673833937267]"
1259,"[4.178109052575167, 2.8941159558916096, 1.7994652931526351, 0.9312986432908612, 0.32904965946202364, 0.027900314018458994, 0.06911750809548885, 0.48599287025568233, 1.3138619708567072, 2.5841558235899584, 4.324666066010949]"
1260,"[4.178299305436092, 2.8942740523128236, 1.7995892520776504, 0.931386831861002, 0.3291005339858137, 0.027912427375318967, 0.06908949267237716, 0.48592359831302445, 1.3137501580876634, 2.5840001887205446, 4.324465488606196]"
1261,"[4.178202190694963, 2.89419273316055, 1.7995247766326323, 0.9313402150039467, 0.32907255366988025, 0.02790384986099791, 0.0691008450122058, 0.4859554223698052, 1.3138031279297624, 2.584074986597311, 4.324562532131621]"
1262,"[4.178073997963157, 2.894087017700928, 1.7994428188256326, 0.9312828754320616, 0.32904088385789515, 0.027898790967324383, 0.06912354407766974, 0.48600668267201413, 1.313883790609838, 2.584185875402722, 4.324704603004133]"
1263,"[4.1782866535592715, 2.89426370442576, 1.7995813299161276, 0.9313813954269498, 0.32909768858034133, 0.027912261902235957, 0.06909214388444487, 0.4859291502299899, 1.3137586911682073, 2.5840117805607385, 4.324480254985336]"
1264,"[4.178241110824655, 2.894225200531161, 1.799550376660626, 0.9313585761794726, 0.32908336171254293, 0.02790680377121004, 0.06909570021020967, 0.4859419547614227, 1.3137810710173032, 2.5840440717580497, 4.324522561176171]"
1265,"[4.17816706646551, 2.89416407184509, 1.799502903894491, 0.9313252748041467, 0.3290648370629943, 0.02790360356229576, 0.06910846934091927, 0.48597115309899336, 1.3138271863688165, 2.5841075815586927, 4.32460400036524]"
1266,"[4.1781989926500405, 2.8941908039691726, 1.7995241012710126, 0.93134060557017, 0.3290740465250426, 0.027906438555243163, 0.0691047552189828, 0.4859607121679797, 1.3138097970970601, 2.5840830213462223, 4.32457213219754]"
1267,"[4.178277756658351, 2.8942559671390184, 1.7995748627271686, 0.9313763745812067, 0.32909417993172946, 0.027910349378372213, 0.06909179703152836, 0.4859304026305372, 1.3137616131422776, 2.5840164465746516, 4.324486631197896]"
